filename,class_name,width,height,file_size,mean_brightness,std_brightness,contrast,mean_r,mean_g,mean_b,std_r,std_g,std_b,perceptual_hash
BA_193488.jpg,basophil,360,363,24216,202.02925211713088,35.01799707841976,35.01799707841976,226.7528083868993,193.75401744719926,185.58093051729415,40.61639887704127,46.22319803418849,19.46124213679478,b7adc8b626418b4e
BA_870464.jpg,basophil,360,363,25390,198.80672125293336,39.93315149937011,39.93315149937011,223.30833333333334,189.20228037955312,183.90955004591368,45.319251624860996,54.02207408290529,21.533653106526145,b619ccc234dcd7d0
BA_263028.jpg,basophil,360,363,25450,198.09126364656672,38.883161861675156,38.883161861675156,220.59305172941538,191.21085858585857,182.46988062442608,45.62626389735607,49.53684205190065,22.334329269718495,e34c985a72938fe4
BA_827257.jpg,basophil,360,363,25852,203.1769615345373,35.74216427463193,35.74216427463193,228.60491276400367,195.6738751147842,185.25209672482399,40.50860399467286,48.3910318040188,19.824721862360065,e25a896362309cff
BA_721289.jpg,basophil,360,363,27621,196.09435006631975,37.37776795146814,37.37776795146814,221.3957300275482,185.87793082338536,181.0093893480257,42.29027849842207,50.0676902342318,21.2300475261354,a332c9e86595de2c
BA_80990.jpg,basophil,360,363,29064,194.51161106009593,38.37557570378608,38.37557570378608,216.8526170798898,184.9007422711968,181.7814738292011,44.869885472568185,50.30636729286939,21.355275344354958,b321cd9a33e6e10d
BA_265929.jpg,basophil,360,363,34918,189.68617998163452,38.23206944048217,38.23206944048217,213.34521732476279,177.98033363942454,177.73298898071624,44.48184364342581,51.98089974503262,19.847993321175874,a7ce9c3522865adc
BA_449695.jpg,basophil,360,363,23296,197.1214620957045,39.66845362308874,39.66845362308874,221.22490052035508,188.83527701254974,181.30420875420876,44.78002061413354,53.168609986978645,22.05209565094894,e78c9c1c6213cef2
BA_878109.jpg,basophil,360,363,29346,192.13488674625037,41.8149849149887,41.8149849149887,215.92954545454546,181.48266758494032,178.99244719926537,48.21031575172086,56.15306508338571,22.530916341666547,e1de9bc23078d6c1
BA_939188.jpg,basophil,360,363,26041,199.7762677277829,39.98204157186418,39.98204157186418,223.99272268135906,190.86168503213958,184.47439546985,45.89530129929924,52.58694936311881,22.416350018286842,a388995e3644973f
BA_395028.jpg,basophil,360,363,24349,202.9655315784104,38.57620888386689,38.57620888386689,226.55151515151516,195.33832262014081,187.00675696357516,44.79814240458799,51.36539373653433,20.437552805786858,e71d8d347005dfe0
BA_462686.jpg,basophil,360,363,26551,200.44664064891336,41.29663982385764,41.29663982385764,223.69592898683808,191.7254820936639,185.91851086623814,48.03123022989163,54.68087216216443,22.079668896067087,e2c989f167ac364a
BA_453322.jpg,basophil,360,363,27634,197.37456382001832,39.163967116687864,39.163967116687864,221.81997245179065,188.1618610345883,182.14185797367617,45.33593452807588,52.90209974373093,20.564345445908092,b46ace6c74c34f81
BA_232284.jpg,basophil,360,363,29775,194.83591725334156,37.66431989590848,37.66431989590848,218.17905570860117,184.80214263850627,181.52655341291705,43.7792268265034,50.557905035270316,19.919122486085598,f39d897c23d29328
BA_637803.jpg,basophil,360,363,25355,199.66347056422816,35.69577566016976,35.69577566016976,223.50589225589226,192.77157177838995,182.71294765840221,41.57955940363253,46.67628313199691,19.99895736732897,e7d8c8b4662f88d2
BA_992623.jpg,basophil,360,363,28757,197.32244668911335,38.32148899637028,38.32148899637028,221.70204315886133,188.6007116620753,181.66458524640342,44.039162894991044,51.94583886603417,20.440838299207602,e7cf8a3270d483c9
BA_991920.jpg,basophil,360,363,24111,204.30634629119476,38.98658941039135,38.98658941039135,228.34915824915825,198.57167125803488,185.9982093663912,45.5564118327055,50.77884830329615,21.694213536956827,e6d09c7227c9d8d1
BA_849723.jpg,basophil,360,363,26081,198.7684777063565,38.14526670623756,38.14526670623756,221.8525864707683,191.28347107438017,183.16937557392103,44.416319747883506,50.4553768167561,20.626802365534136,e6da9c39266e9223
BA_162861.jpg,basophil,360,363,31599,190.08419293949595,38.440180208379935,38.440180208379935,214.96378940924396,177.51029996939087,177.77848943985308,43.379593398770375,52.805410880371745,20.854721240627967,a0ddcd3330ce4b78
BA_891403.jpg,basophil,360,363,26682,197.4942862973166,40.69928712632646,40.69928712632646,221.0833486378941,188.77140342822162,182.6281068258341,47.49423806067592,52.84858838769072,22.590286045041385,e7278d1f63f18221
BA_915247.jpg,basophil,360,363,31343,193.5078053259871,42.8319187829415,42.8319187829415,216.17747933884297,183.73870523415977,180.60723140495867,49.719391708454104,57.70823805516532,22.047051100909506,f29ccd3c249723cc
BA_788827.jpg,basophil,360,363,24210,194.52193653708807,35.2199759050054,35.2199759050054,217.8603994490358,185.06992653810835,180.63548362411998,41.166972099998674,46.656676338757826,19.118879874741395,b2fed82134ccda29
BA_796830.jpg,basophil,360,363,26752,197.67309203142537,37.84078850934456,37.84078850934456,221.60121671258034,189.22156412610957,182.19649525558617,43.24245177833376,51.18699871159174,20.35462470356504,a6cfc9ee32e59090
BA_165215.jpg,basophil,366,369,22610,200.6924440100503,35.64492809023014,35.64492809023014,204.48810105587395,189.15133946421432,208.43789151006266,38.07257107957866,47.625874828494254,22.990400633474845,a5199df073d0cb91
BA_401005.jpg,basophil,360,363,28610,196.21129476584022,41.36284157013131,41.36284157013131,218.55788950107132,186.7910162228344,183.28497857361495,49.06030191147388,54.011556445526,22.09226314470896,a6d89c5e32f49529
BA_314590.jpg,basophil,360,363,25196,199.71612845628,40.23320127748918,40.23320127748918,222.26430211202938,192.83629476584022,184.0477884909703,47.13114305281484,52.50429376336645,21.9895021425138,e23089c127a99efe
BA_785668.jpg,basophil,360,363,27974,199.24968370574436,39.4080238827602,39.4080238827602,222.67388276706458,191.53804713804715,183.5371212121212,45.44758017861404,52.19720183127265,21.513942903348656,f6a6c92276359a91
BA_889100.jpg,basophil,360,363,22003,206.15988164473012,36.87921841022203,36.87921841022203,230.9765381083563,200.74967860422407,186.75342822161005,43.20957658808214,48.18653060355927,20.356225158285167,b6539d3c73e488b0
BA_81688.jpg,basophil,360,363,25886,200.1236480971329,42.817255043011805,42.817255043011805,223.38604989286807,191.8748163452709,185.11007805325988,49.961598596523416,55.69976520505282,23.5542457112393,a2a09dc6352f4a3f
BA_124620.jpg,basophil,360,363,32751,187.17011529435771,39.53424823279107,39.53424823279107,209.23545301499846,173.85927456382,178.41561830425468,46.200240097638485,54.47466591033359,19.565700797883068,e4cd99337e6e8680
BA_566878.jpg,basophil,360,363,29851,193.63406795224978,37.55487927539907,37.55487927539907,216.3026936026936,183.2935567799204,181.3059534741353,43.049353502045484,51.73261783337625,19.06434888181072,f25bcc14706cf3c2
BA_628597.jpg,basophil,360,363,28997,192.14407458422613,44.171573707206704,44.171573707206704,214.67310223446586,181.4363330272421,180.3227884909703,51.801013182619315,57.37710028183953,24.115461114561676,b69c8ce764728627
BA_461900.jpg,basophil,360,363,26446,197.45937659422506,43.75461038082382,43.75461038082382,219.4507499234772,189.81734006734007,183.110039791858,51.8237482262243,56.81673196179845,23.322699207971706,f7069d7421b68be0
BA_680879.jpg,basophil,360,363,26136,204.99197020712174,39.575321295552655,39.575321295552655,228.8717783899602,198.9683731251913,187.13575910621364,46.33866112145884,51.63524654726938,21.424590402231793,a6dad8623383ca3b
BA_397187.jpg,basophil,360,363,30245,189.13651413121107,36.61323511700774,36.61323511700774,210.59194214876032,179.8010866238139,177.01651362105906,43.92600869922027,48.03919885799952,19.12920248847719,f3c4cdfa660a4453
BA_993193.jpg,basophil,360,363,29219,193.4555325987144,37.93929706171968,37.93929706171968,217.11585552494643,182.27216865625957,180.97857361493726,43.609287154632945,51.963600282716406,19.426463417620432,a7cf8cb2356e8294
BA_229935.jpg,basophil,360,363,23123,198.73623099683707,38.06192096669184,38.06192096669184,222.12408937863484,190.92845117845118,183.15615243342515,44.590986638887195,48.56069722320179,22.061527958565595,e7d9c9ad326c8852
BA_81869.jpg,basophil,360,363,29158,194.92678298132844,37.85099318215796,37.85099318215796,219.80605295378024,184.0195439240894,180.9547520661157,44.67442775282288,50.7776058838552,19.911449871963775,f3dadc15602793a2
BA_482920.jpg,basophil,360,363,29759,194.0577032955821,36.62926796561578,36.62926796561578,216.58402969084787,183.5778849097031,182.0111952861953,43.60291061880997,49.532191664369414,17.867326111451145,f313d983303cc2db
BA_2035.jpg,basophil,360,363,26842,202.778326191205,41.92193047434598,41.92193047434598,226.28384603611877,195.07977502295685,186.97135751453933,48.658745935411275,56.357595075481726,21.785247623395957,f65bd8476274d8a0
BA_451206.jpg,basophil,360,363,30754,194.64362309968365,44.84030961707885,44.84030961707885,218.0951637588001,184.64615090296908,181.1895546372819,52.044188488526345,59.92754557190635,23.53799583220191,b71fc96d251352c2
BA_208485.jpg,basophil,360,363,28276,197.46694725028058,35.062364030595226,35.062364030595226,223.47289562289563,187.34237832874197,181.58556779920417,40.27005201193813,46.667388269117225,19.38635646832976,f7559cb4234f8624
BA_653817.jpg,basophil,360,363,26437,201.55673655749413,36.86994523043101,36.86994523043101,226.57624732170186,194.06593204775024,184.0280303030303,42.33783772046288,49.453964575703615,20.120703322983246,b38c99c2666eca5a
BA_385583.jpg,basophil,360,363,27332,199.48598102234462,38.46661041346909,38.46661041346909,223.65365013774104,191.25088001224364,183.5534129170493,43.84057180968299,52.40079962060189,20.575907672991864,e6109d0b302fdaee
BA_401068.jpg,basophil,360,363,28416,197.6929496990103,38.979199823209406,38.979199823209406,221.1891490664218,188.58387664524028,183.30582338536885,45.26369061615955,51.601325920583236,21.180578417860048,b5cd9960648acef4
BA_945489.jpg,basophil,360,363,30941,193.63364452606874,38.94377293179663,38.94377293179663,217.15406336088154,183.92842056932966,179.8184496479951,44.31341330146381,53.06656843999213,20.95240823290561,e2c6991b3446977c
BA_399438.jpg,basophil,360,363,27431,197.39018467503317,41.49504759007401,41.49504759007401,223.07988215488214,186.85447658402205,182.23619528619528,46.87336023947034,56.10227536701137,23.02524293100188,f6f3c8942562c21f
BA_348602.jpg,basophil,360,363,30312,193.62681103968984,40.66142032173657,40.66142032173657,216.75690235690234,183.5023951637588,180.62113559840833,46.22709173592639,55.251045669046505,21.780963700735576,e2c998fd7340be90
BA_785211.jpg,basophil,360,363,23651,194.09013365983066,39.52674840748429,39.52674840748429,218.40413223140496,184.78999081726354,179.07627793082338,46.14394780746107,51.53935947164448,22.408939916167455,a60c9c1d339783f9
BA_583859.jpg,basophil,360,363,31647,193.24033772064072,38.450105329529784,38.450105329529784,218.5075987144169,181.17405111723295,180.0393633302724,42.940081156729676,53.23943928779728,20.46768816733168,e61799b265538aca
BA_801529.jpg,basophil,360,363,25983,198.12006427915523,40.50171088068725,40.50171088068725,223.573507805326,188.24885981022345,182.53782522191614,46.594279576207185,54.06243739184448,22.38094390459589,f382d98726c896f1
BA_970287.jpg,basophil,366,369,25194,196.33045794028067,35.110644545345366,35.110644545345366,201.31393368578495,181.27213559020836,206.40530454484872,36.737637832265115,49.08486873179573,21.24107630327475,e7869c03723bc7c2
BA_327890.jpg,basophil,360,363,25557,200.45485154576068,35.60001723693747,35.60001723693747,225.1292699724518,192.07985154576065,184.15543311906947,41.675111104109966,46.51248879862066,19.74027772746147,a6cb98ac728bdc16
BA_885582.jpg,basophil,360,363,27260,198.76994439342923,39.08008341738592,39.08008341738592,221.54742118151208,191.82413529231712,182.93827670645854,45.537937991668485,51.400405500575275,21.40435372967852,a6ddd83a3397ca02
BA_21413.jpg,basophil,366,369,23782,202.32993716093807,34.491204859468425,34.491204859468425,204.64021798687932,192.07328920283737,210.27630429309758,37.196996782120245,45.880417504083084,22.222592087141265,e78188bf678686a3
BA_731764.jpg,basophil,360,363,26575,197.97854045505562,38.41592145993123,38.41592145993123,221.32525252525252,189.12347719620448,183.48689164370984,45.24905347207116,50.5050727958508,20.575184001724466,f6898d3163728e2b
BA_786828.jpg,basophil,360,363,28263,193.68264717885936,43.53772239063591,43.53772239063591,215.71160850933578,183.31571013161923,182.0206228956229,50.3452042987437,57.46966113460814,23.68037688946917,e7d28936390743e9
BA_804739.jpg,basophil,360,363,32699,190.52533159881645,45.90079178556634,45.90079178556634,212.06707988980716,179.13805479032752,180.37086011631467,53.73647735859667,62.76907834155963,22.748849124315974,a56ccc26729e93d4
BA_685720.jpg,basophil,360,363,27962,195.03022650749918,38.06291344962746,38.06291344962746,217.15211202938477,186.54834710743802,181.39022038567492,44.48392165909994,50.36470408006035,20.49018800727332,f39dd93821449e2d
BA_1223.jpg,basophil,360,363,30420,194.7808310376492,38.18303747669853,38.18303747669853,218.8389194980104,183.388468013468,182.11510560146922,43.823109211288795,51.62808554042513,20.441215368660313,f6d29dac65449646
BA_881862.jpg,basophil,360,363,26682,196.64398785838182,36.76171604206337,36.76171604206337,220.79908172635444,188.17173247627792,180.961149372513,42.44689913494723,49.3252728055441,19.75844326257573,b191c84c66d3cbae
BA_121897.jpg,basophil,360,363,28650,195.41464901540658,40.73648541456403,40.73648541456403,218.65510407101317,186.58448117539027,181.00436179981634,46.90644553424139,54.149964178259275,22.292871656072503,e34bdd2b67029256
BA_63564.jpg,basophil,360,363,23700,201.81182022242635,37.618058487708325,37.618058487708325,227.176048362412,192.8689393939394,185.39047291092746,41.99489123018496,51.184847821429614,20.844210262321212,a584983367c34fb9
BA_191120.jpg,basophil,360,363,27664,193.0342388531783,39.19779454376499,39.19779454376499,216.61855677992043,182.86704928068565,179.61711049892867,44.7481664674922,51.4584078539147,23.041614337616927,e342d832735cda6a
BA_377664.jpg,basophil,360,363,27430,196.8752270176513,35.50269424070709,35.50269424070709,222.22749464340373,186.67978267523722,181.71840373431283,40.07786783046012,47.952230159837406,19.871429512980193,e6c39926651a8ee5
BA_398846.jpg,basophil,360,363,24555,199.286511580451,41.66562522542692,41.66562522542692,222.88796296296297,190.52441842669114,184.4471533516988,48.216956301758295,54.828249802789635,22.990352616813315,b0ded94e33a38698
BA_617523.jpg,basophil,360,363,28059,194.8192174267932,40.05591706471276,40.05591706471276,217.7039638812366,184.95055096418733,181.80313743495563,48.00624876001551,52.88953325313425,20.710966900077754,b6d2c930350b1fb6
BA_911725.jpg,basophil,360,363,30302,195.85612692582387,37.92048675551341,37.92048675551341,220.26821242730333,185.6658784817876,181.6342898683808,43.16444690060622,50.57559206872278,21.127946143853503,a3438c53671f9ee0
BA_45632.jpg,basophil,360,363,22995,206.266370778492,38.69372450590257,38.69372450590257,230.57897153351698,198.69776553412916,189.5223752678298,44.780856652613174,51.82017798059692,20.30103837935512,f6709978628c9ee8
BA_835897.jpg,basophil,360,363,26473,197.2440439751046,38.42989508538306,38.42989508538306,220.99769666360575,187.6650826446281,183.0693526170799,44.51473089330812,51.65674470565436,20.25068226152327,b78cdc7236db4109
BA_968993.jpg,basophil,360,363,25884,198.77122487501273,40.190841308673896,40.190841308673896,222.23305785123966,191.89234006734006,182.18827670645854,46.23999159490944,51.60212120503331,23.624762375646057,a79a9d167007c96b
BA_279326.jpg,basophil,360,363,29034,193.18765432098763,42.509265550837455,42.509265550837455,215.84534741352923,183.36412610958067,180.35348943985306,49.77221118617079,57.502430939896485,21.316153067806532,b2c799d33750c661
BA_938817.jpg,basophil,360,363,27745,202.3436817671666,41.99233763801536,41.99233763801536,226.1549739822467,193.64903581267217,187.22703550658096,48.72541671509463,56.13954307293531,22.05358610897459,e68bcd15253f92c1
BA_66834.jpg,basophil,360,363,26123,201.27897408427714,39.96336718766663,39.96336718766663,224.8444214876033,193.79496479951027,185.19753596571778,45.957844893931295,53.95481494794527,20.739140011702872,b7cd8c3b688c1f90
BA_408987.jpg,basophil,360,363,28857,193.36969186817672,43.38280341224148,43.38280341224148,215.77224517906336,183.94765074992347,180.38917967554332,50.540955242458615,57.76510047216028,23.20080774681217,f2999fe129125353
BA_846077.jpg,basophil,360,363,26111,194.91032802775229,39.78180123892273,39.78180123892273,217.36174625038262,187.29143709825527,180.0778007346189,47.142043705566806,51.64551298480808,21.87041761876497,a2608d1e73b9fa25
BA_35708.jpg,basophil,360,363,28411,193.55683348637888,39.78818897879217,39.78818897879217,217.05631313131312,184.2093204775023,179.40486685032138,46.17623532889593,53.81755222522654,20.596638388136743,e3cb9e11244a8bde
BA_794444.jpg,basophil,366,369,26772,199.78892393659825,36.93952394421402,36.93952394421402,204.22872332548462,185.8728656685474,209.26518281576259,38.45844991276539,50.46148509901135,24.02599199553781,f3dc9d5160459b4a
BA_995394.jpg,basophil,360,363,26092,203.03617743087437,38.50666251345059,38.50666251345059,226.7752907866544,196.35074227119682,185.98249923477195,44.718418617856955,50.94980535295025,20.89993449340241,a484984430bb9fff
BA_93822.jpg,basophil,360,363,24163,203.4376390164269,36.42599859951765,36.42599859951765,227.017439546985,196.9903122130395,186.3051652892562,41.22716110513851,49.2767889208378,19.73460610049677,a2ebcdf3623e8301
BA_196807.jpg,basophil,360,363,29218,192.1307519640853,37.73708071144592,37.73708071144592,214.33396847260482,182.07023262932353,179.9880547903275,44.80714546555694,49.817649684798404,19.883409853461565,e7cd9ab0216c87a3
BA_152930.jpg,basophil,360,363,24419,201.50058157330884,38.38602808748606,38.38602808748606,225.41116467707377,194.45324456688093,184.63733547597184,44.015623070783356,50.465112364836656,21.624938846288075,f38ecd6023279cc9
BA_372309.jpg,basophil,366,369,28133,196.2175475488817,34.24062387049952,34.24062387049952,201.87373198868602,178.98309565062863,207.7958150073304,34.83409264404151,49.73994750767567,20.16497138637663,f0238cf960e7a378
BA_572677.jpg,basophil,360,363,31191,190.85699418426694,35.38013878277769,35.38013878277769,212.39791857973677,180.06966636057544,180.10339761248852,41.93991396976573,47.34170519199285,17.92877810289312,b1988f66709b9e4a
BA_655272.jpg,basophil,360,363,30964,190.58664932149784,42.9307076174869,42.9307076174869,211.67374502601774,180.77176308539944,179.3144398530762,49.74174958999871,57.08282909201896,22.79991964285891,b39acc64a09f2d9c
BA_158249.jpg,basophil,360,363,23332,202.33751402918074,39.93442053472339,39.93442053472339,226.87351545760637,195.33198653198653,184.8070400979492,45.30329856487909,53.82884491293655,21.602392537727624,f207ca6a2591c3dd
BA_692723.jpg,basophil,360,363,29923,191.7783848586879,37.409845248654946,37.409845248654946,215.44019742883378,182.30301499846954,177.59194214876032,42.48640185085363,49.640381925331376,21.460977698660173,eccec81324a5df4a
BA_309434.jpg,basophil,360,363,23931,202.26282777267622,37.407320434223315,37.407320434223315,226.21061371288644,195.78945515763698,184.78841444750535,43.21108757093727,49.430387422245104,20.738771926031458,e69fd8ec234dda00
BA_845828.jpg,basophil,360,363,32204,192.52502040608098,39.276467946650634,39.276467946650634,217.1383608815427,180.34280685644322,180.09389348025712,44.95761474415752,53.23794521170585,21.51261934291696,a159db8d7483c27c
BA_161905.jpg,basophil,360,363,24028,197.68049943883278,34.863665872516336,34.863665872516336,224.02921640648913,187.39308233853689,181.6191995714723,39.45922838077143,46.04522754192967,20.37654210679127,e6f989f620c8c175
BA_779930.jpg,basophil,360,363,22272,204.4582925211713,36.20035185900892,36.20035185900892,229.13235384144474,198.46898530762167,185.7735384144475,42.00172635613823,47.74173520634853,19.741173029460604,b7dcd831250e8e39
BA_516678.jpg,basophil,360,363,27474,199.14589327619635,37.81892909471937,37.81892909471937,223.10521885521885,189.95015304560758,184.38230792776247,43.936611479363044,49.99600743907476,20.735203953937713,f659d90a75131aac
BA_178358.jpg,basophil,360,363,28168,196.8600295888175,39.60802786042093,39.60802786042093,220.75013008876644,186.94198041016222,182.88797826752372,45.6090352731172,51.976506172251696,22.18958699473185,e7d0c87336ad0789
BA_710902.jpg,basophil,360,363,26666,199.49568411386593,42.305179688671316,42.305179688671316,222.64947199265382,190.68021120293847,185.15736914600552,49.63898288956715,56.09526556393307,22.16334763629915,b3d0c8a724ea8ff0
BA_925384.jpg,basophil,360,363,29641,190.4774818896031,35.129610972465926,35.129610972465926,216.40794306703398,176.56694214876032,178.457560453015,39.31257589851335,49.07498482135707,18.679666499803098,a1c98c7335c36d9c
BA_935881.jpg,basophil,360,363,27073,198.04224823997552,38.03796987799889,38.03796987799889,222.78415212733395,188.51621518212428,182.82637741046833,44.00291651601092,50.30061114725939,21.105292624738347,a7ce9cad228197f0
BA_400754.jpg,basophil,360,363,26327,201.06599071523317,37.08078218466594,37.08078218466594,225.18808539944902,193.37917049280685,184.63071625344352,43.07463732337161,50.388882872683695,19.04438235873673,e64a981b34a69b7c
BA_46485.jpg,basophil,360,363,28462,195.28353229262322,39.584653665878776,39.584653665878776,219.45712427303337,185.05768288950108,181.33578971533518,45.58830536012904,52.348954169597214,21.806119036925537,e3408dbb32f95e42
BA_845210.jpg,basophil,360,363,30593,191.90231353943477,37.97064628107972,37.97064628107972,214.12501530456075,181.51548056320783,180.06644475053565,43.83766878678661,52.00956084279561,19.650096142047975,e4f1983b21d6ee0a
BA_673919.jpg,basophil,360,363,29648,194.45276247321698,46.61020150808869,46.61020150808869,217.2744031221304,184.87573461891643,181.20814967860423,54.16044657218971,60.99095452551844,25.5719447467582,b2e7ce3a301aab4c
BA_25610.jpg,basophil,360,363,23855,199.3476048362412,38.555345298686255,38.555345298686255,223.14370217324762,191.58268288950106,183.3164294459749,43.945021097084556,51.55622609465212,21.364810184454715,b7b2c96626b3885c
BA_879692.jpg,basophil,360,363,31097,194.22470411182528,39.73652338042741,39.73652338042741,216.6270890725436,183.61419498010406,182.4328282828283,46.77007689354839,53.5061113104752,20.11280788620122,b38ad97460cbc749
BA_426699.jpg,basophil,360,363,26728,197.34380420365267,39.550898159966415,39.550898159966415,219.6610728497092,189.93759565350476,182.4327441077441,45.956620192617684,51.41384647664167,22.262209584262692,b2b59ce764a4d852
BA_555744.jpg,basophil,360,363,25323,203.5433705744312,39.59929680104611,39.59929680104611,227.51789868380777,197.11361340679522,185.99859963269054,46.14240677403001,52.356579808102865,21.06698594300521,b2c69d437708bab8
BA_834693.jpg,basophil,360,363,25735,197.44446229976538,43.165735484728586,43.165735484728586,220.12195439240892,188.35005356596267,183.8613789409244,50.446718188384956,56.72288545742404,23.53372429216524,a68bcf2f3023f0c6
BA_478314.jpg,basophil,360,363,25652,200.4309662279359,39.30953905525962,39.30953905525962,223.7584634220998,193.43305785123968,184.10137741046833,46.44244491596436,52.32387823716623,20.321157472366796,b74bdc22642ec2f1
BA_98152.jpg,basophil,360,363,28278,197.91975308641975,38.72551974582094,38.72551974582094,220.6221227425773,189.99485766758494,183.14227884909704,45.43864511822751,51.60864514726162,20.482605072854973,a6bcd94d33c1c21b
BA_168028.jpg,basophil,360,363,27683,192.71952096724823,39.82404999724331,39.82404999724331,214.89087848178758,184.39938016528924,178.8683042546679,46.54422000999447,51.84132885384367,22.4168984555255,e32b9d743249ccd4
BA_343929.jpg,basophil,360,363,27836,197.1002754820937,39.35352763940173,39.35352763940173,220.4009335782063,187.07926997245178,183.8206228956229,45.90084696842655,51.39795848605961,21.7045529855781,a7b4dd6821f5ca50
BA_691762.jpg,basophil,360,363,33332,192.59988776655442,37.75557931843676,37.75557931843676,217.30042852770126,179.50529537802265,180.9939393939394,42.70571284047796,51.7324842438993,20.50653534953256,a5e38c6e319b4e29
BA_742698.jpg,basophil,360,363,28547,204.1421691664116,39.787069747660645,39.787069747660645,229.2741352923171,195.79204162840526,187.3603305785124,44.811473379525175,53.7810284813567,22.100722964842344,e714d991366e9e12
BA_175269.jpg,basophil,360,363,27090,201.10333129272524,36.419171352823504,36.419171352823504,225.47699724517906,192.0165059687787,185.81649066421792,41.40120753198525,49.03283503755321,19.920007665842995,f6fa891e26a3d580
BA_223010.jpg,basophil,360,363,23956,204.91332006938063,42.955456429390516,42.955456429390516,228.14069482705847,198.17291857973677,188.4263468013468,49.80544234746452,57.51990137216232,22.148636848189057,f74598332d2ba299
BA_73594.jpg,basophil,360,363,27055,198.77731353943474,39.23582441587437,39.23582441587437,222.46668197122742,189.5671334557698,184.298125191307,45.492355733243286,52.58435750685927,20.78929382730485,f32e9c1925adc349
